objectid,classification,endyear,medium,title,uuid,iiifurl,iiifthumburl,width,height,maxpixels,created
136345,Photograph,1900-1920,photogravure,Tobadzischini-Navaho,07439e04-0f05-4a43-a280-cbedda4da47f,https://api.nga.gov/iiif/07439e04-0f05-4a43-a280-cbedda4da47f,"https://api.nga.gov/iiif/07439e04-0f05-4a43-a280-cbedda4da47f/full/!200,200/0/default.jpg",2854,3880,640.0,2011-02-11 15:17:09-05
136348,Photograph,1900-1920,photogravure,Zahadolzha-Navaho,4974b91f-8563-4198-9cdf-92ba337301c0,https://api.nga.gov/iiif/4974b91f-8563-4198-9cdf-92ba337301c0,"https://api.nga.gov/iiif/4974b91f-8563-4198-9cdf-92ba337301c0/full/!200,200/0/default.jpg",2842,3914,640.0,2011-02-11 15:16:06-05
136423,Photograph,1900-1920,photogravure,Carte photographique de la lune,8585c4bb-95df-4439-bbf6-edc27c961295,https://api.nga.gov/iiif/8585c4bb-95df-4439-bbf6-edc27c961295,"https://api.nga.gov/iiif/8585c4bb-95df-4439-bbf6-edc27c961295/full/!200,200/0/default.jpg",3909,4806,,2018-05-16 16:23:44-04
139521,Photograph,1900-1920,platinum print,"Family Group (Mrs. White, Maynard & Lewis)",29e856c8-8d58-4e21-b889-71df0cdf3a67,https://api.nga.gov/iiif/29e856c8-8d58-4e21-b889-71df0cdf3a67,"https://api.nga.gov/iiif/29e856c8-8d58-4e21-b889-71df0cdf3a67/full/!200,200/0/default.jpg",4615,3493,,2011-04-28 15:38:09-04
139511,Photograph,1900-1920,platinum print,In the Woods,ed45967e-090d-4904-9251-e7237d5748b4,https://api.nga.gov/iiif/ed45967e-090d-4904-9251-e7237d5748b4,"https://api.nga.gov/iiif/ed45967e-090d-4904-9251-e7237d5748b4/full/!200,200/0/default.jpg",2978,4092,,2011-01-20 16:29:34-05
218119,Photograph,1900-1920,cyanotype,Third Rail Shoe,ca9afa71-497a-4ae1-8961-edec38d00534,https://api.nga.gov/iiif/ca9afa71-497a-4ae1-8961-edec38d00534,"https://api.nga.gov/iiif/ca9afa71-497a-4ae1-8961-edec38d00534/full/!200,200/0/default.jpg",5632,4432,640.0,2019-07-11 01:06:49-04
217958,Photograph,1900-1920,cyanotype,"Wellfleet, Cape Cod",ab721454-bef4-4229-9f60-f6ccc1df2d5b,https://api.nga.gov/iiif/ab721454-bef4-4229-9f60-f6ccc1df2d5b,"https://api.nga.gov/iiif/ab721454-bef4-4229-9f60-f6ccc1df2d5b/full/!200,200/0/default.jpg",5296,7011,,2019-06-28 22:05:13-04
217021,Photograph,1900-1920,photogravure with ink on tissue paper overlay,"Carte photographique de la lune, planche XV (Photographic Chart of the Moon, plate XV)",8abd9801-e4fc-4c33-b1aa-98325d5c1dbe,https://api.nga.gov/iiif/8abd9801-e4fc-4c33-b1aa-98325d5c1dbe,"https://api.nga.gov/iiif/8abd9801-e4fc-4c33-b1aa-98325d5c1dbe/full/!200,200/0/default.jpg",6843,8688,,2018-08-30 23:34:14-04
217022,Photograph,1900-1920,photogravure with ink on tissue paper overlay,"Carte photographique de la lune, planche XVI (Photographic Chart of the Moon, plate XVI)",4f26d0d4-6ad1-414e-a9f5-8fae9dbeb009,https://api.nga.gov/iiif/4f26d0d4-6ad1-414e-a9f5-8fae9dbeb009,"https://api.nga.gov/iiif/4f26d0d4-6ad1-414e-a9f5-8fae9dbeb009/full/!200,200/0/default.jpg",6775,8605,,2018-08-31 00:16:04-04
217027,Photograph,1900-1920,photogravure with ink on tissue paper overlay,"Carte photographique de la lune, planche XXI (Photographic Chart of the Moon, plate XXI)",815e3007-7238-4117-990b-69aa25470283,https://api.nga.gov/iiif/815e3007-7238-4117-990b-69aa25470283,"https://api.nga.gov/iiif/815e3007-7238-4117-990b-69aa25470283/full/!200,200/0/default.jpg",6874,8707,,2018-08-31 00:49:38-04
217028,Photograph,1900-1920,photogravure with ink on tissue paper overlay,"Carte photographique de la lune, planche XXII (Photographic Chart of the Moon, plate XXII)",cd118519-08a2-46c1-87a7-54c4492cc782,https://api.nga.gov/iiif/cd118519-08a2-46c1-87a7-54c4492cc782,"https://api.nga.gov/iiif/cd118519-08a2-46c1-87a7-54c4492cc782/full/!200,200/0/default.jpg",6809,8651,,2018-08-31 00:54:22-04
222074,Photograph,1900-1920,orotone print,The Vanishing Race,3721d3b2-0378-4bb7-9cce-17bff2e8ca6d,https://api.nga.gov/iiif/3721d3b2-0378-4bb7-9cce-17bff2e8ca6d,"https://api.nga.gov/iiif/3721d3b2-0378-4bb7-9cce-17bff2e8ca6d/full/!200,200/0/default.jpg",11629,9786,640.0,2022-02-28 12:43:07-05
222105,Photograph,1900-1920,albumen print,St. Cloud,d0080628-4565-4d74-a1a8-32e006e1c483,https://api.nga.gov/iiif/d0080628-4565-4d74-a1a8-32e006e1c483,"https://api.nga.gov/iiif/d0080628-4565-4d74-a1a8-32e006e1c483/full/!200,200/0/default.jpg",8626,7094,,2021-11-02 12:32:20-04
204679,Photograph,1900-1920,photogravure,Nearing Land,39dfc1e3-66a0-4204-9db1-41ec2af562a7,https://api.nga.gov/iiif/39dfc1e3-66a0-4204-9db1-41ec2af562a7,"https://api.nga.gov/iiif/39dfc1e3-66a0-4204-9db1-41ec2af562a7/full/!200,200/0/default.jpg",1249,1536,,2014-11-12 12:54:26-05
149582,Photograph,1900-1920,photogravure,Katherine,01927fa8-6c2c-4838-a456-9359abfb3127,https://api.nga.gov/iiif/01927fa8-6c2c-4838-a456-9359abfb3127,"https://api.nga.gov/iiif/01927fa8-6c2c-4838-a456-9359abfb3127/full/!200,200/0/default.jpg",1251,1536,,2014-11-06 12:06:39-05
35433,Photograph,1900-1920,platinum print,Kitty Stieglitz,3450a19d-2ab1-45e8-825e-08d1fbe86992,https://api.nga.gov/iiif/3450a19d-2ab1-45e8-825e-08d1fbe86992,"https://api.nga.gov/iiif/3450a19d-2ab1-45e8-825e-08d1fbe86992/full/!200,200/0/default.jpg",4800,5891,,2014-02-05 16:03:32-05
35434,Photograph,1900-1920,platinum print processed with mercury,Kitty,63e82661-b7fa-4950-a62b-68edc7ddeddd,https://api.nga.gov/iiif/63e82661-b7fa-4950-a62b-68edc7ddeddd,"https://api.nga.gov/iiif/63e82661-b7fa-4950-a62b-68edc7ddeddd/full/!200,200/0/default.jpg",4848,6022,,2014-02-05 16:18:03-05
125744,Photograph,1900-1920,carbon print,Gertrude Kasebier and Baron de Meyer,fce9d1cb-a4df-49eb-a2d0-3b7fbab4d2ad,https://api.nga.gov/iiif/fce9d1cb-a4df-49eb-a2d0-3b7fbab4d2ad,"https://api.nga.gov/iiif/fce9d1cb-a4df-49eb-a2d0-3b7fbab4d2ad/full/!200,200/0/default.jpg",3105,5272,,2011-03-03 17:14:31-05
124970,Photograph,1900-1920,albumen print,"Ambassade d'Autriche, 57 rue de Varenne",16b3dbb2-5bbe-4297-98da-a671aeb8ed6f,https://api.nga.gov/iiif/16b3dbb2-5bbe-4297-98da-a671aeb8ed6f,"https://api.nga.gov/iiif/16b3dbb2-5bbe-4297-98da-a671aeb8ed6f/full/!200,200/0/default.jpg",2934,2382,,2007-09-24 10:42:13-04
124971,Photograph,1900-1920,albumen print,"Hôtel Gouthières, 6 rue Pierre Bulet",7008e60d-efe5-4ebe-8812-6436c8fed6b4,https://api.nga.gov/iiif/7008e60d-efe5-4ebe-8812-6436c8fed6b4,"https://api.nga.gov/iiif/7008e60d-efe5-4ebe-8812-6436c8fed6b4/full/!200,200/0/default.jpg",3545,4279,,2011-03-28 15:46:07-04
136408,Photograph,1900-1920,cyanotype,Untitled,a4d0fd5e-0065-4058-a11f-c14c550543e9,https://api.nga.gov/iiif/a4d0fd5e-0065-4058-a11f-c14c550543e9,"https://api.nga.gov/iiif/a4d0fd5e-0065-4058-a11f-c14c550543e9/full/!200,200/0/default.jpg",2863,4365,,2011-02-04 15:19:29-05
136521,Photograph,1900-1920,gelatin silver print,Acoma Pueblo,1fc55205-16dd-47a7-9f20-28ffdd3c4f66,https://api.nga.gov/iiif/1fc55205-16dd-47a7-9f20-28ffdd3c4f66,"https://api.nga.gov/iiif/1fc55205-16dd-47a7-9f20-28ffdd3c4f66/full/!200,200/0/default.jpg",4896,3475,,2011-05-03 15:31:16-04
135441,Photograph,1900-1920,platinum print,Landscape with trees and mountains,bc5216ca-ce30-4a53-863b-9018eb532639,https://api.nga.gov/iiif/bc5216ca-ce30-4a53-863b-9018eb532639,"https://api.nga.gov/iiif/bc5216ca-ce30-4a53-863b-9018eb532639/full/!200,200/0/default.jpg",4456,1743,,2011-02-04 15:05:15-05
135443,Photograph,1900-1920,platinum print,Landscape with trees,80b0a390-dcfa-4c9f-a410-1204af732734,https://api.nga.gov/iiif/80b0a390-dcfa-4c9f-a410-1204af732734,"https://api.nga.gov/iiif/80b0a390-dcfa-4c9f-a410-1204af732734/full/!200,200/0/default.jpg",2850,3296,,2011-02-04 15:06:45-05
135440,Photograph,1900-1920,platinum print processed with mercury,Mercedes de Cordoba,b8ea6b8a-a672-4d40-875b-a15c831fdf82,https://api.nga.gov/iiif/b8ea6b8a-a672-4d40-875b-a15c831fdf82,"https://api.nga.gov/iiif/b8ea6b8a-a672-4d40-875b-a15c831fdf82/full/!200,200/0/default.jpg",1990,3147,,2011-02-04 14:58:27-05
135442,Photograph,1900-1920,platinum print,Woman,0a287c0c-9cb7-4e96-b65b-62adf7a72089,https://api.nga.gov/iiif/0a287c0c-9cb7-4e96-b65b-62adf7a72089,"https://api.nga.gov/iiif/0a287c0c-9cb7-4e96-b65b-62adf7a72089/full/!200,200/0/default.jpg",2522,3910,,2011-02-04 15:07:47-05
135493,Photograph,1900-1920,platinum print,Mercedes de Cordoba,8349c149-229d-4eeb-a8b7-524811b7674a,https://api.nga.gov/iiif/8349c149-229d-4eeb-a8b7-524811b7674a,"https://api.nga.gov/iiif/8349c149-229d-4eeb-a8b7-524811b7674a/full/!200,200/0/default.jpg",2545,2962,,2011-02-04 15:01:25-05
137858,Photograph,1900-1920,platinum print processed with mercury,Self-Portrait,6addeafd-e099-4da8-9868-952070834fc5,https://api.nga.gov/iiif/6addeafd-e099-4da8-9868-952070834fc5,"https://api.nga.gov/iiif/6addeafd-e099-4da8-9868-952070834fc5/full/!200,200/0/default.jpg",3297,4042,640.0,2011-02-10 16:25:01-05
150206,Photograph,1900-1920,photogravure,The Manger,910ea26a-4344-4a72-bd32-c99a63a11096,https://api.nga.gov/iiif/910ea26a-4344-4a72-bd32-c99a63a11096,"https://api.nga.gov/iiif/910ea26a-4344-4a72-bd32-c99a63a11096/full/!200,200/0/default.jpg",3311,4763,,2010-05-17 10:49:29-04
150211,Photograph,1900-1920,photogravure,Telegraph Poles,6c437d15-df05-445f-8a8d-d90c51bffbce,https://api.nga.gov/iiif/6c437d15-df05-445f-8a8d-d90c51bffbce,"https://api.nga.gov/iiif/6c437d15-df05-445f-8a8d-d90c51bffbce/full/!200,200/0/default.jpg",2911,5227,,2010-05-17 10:30:42-04
156829,Photograph,1900-1920,platinum print,The Circus,23d7c356-b136-4739-b410-668685ac4931,https://api.nga.gov/iiif/23d7c356-b136-4739-b410-668685ac4931,"https://api.nga.gov/iiif/23d7c356-b136-4739-b410-668685ac4931/full/!200,200/0/default.jpg",3486,4848,,2012-05-14 15:24:58-04
218099,Photograph,1900-1920,photo-chromolithograph,"Pulpit Rock, Echo Canyon, Utah",702419fd-6e9a-4dfc-8286-7c8aa3f39e7f,https://api.nga.gov/iiif/702419fd-6e9a-4dfc-8286-7c8aa3f39e7f,"https://api.nga.gov/iiif/702419fd-6e9a-4dfc-8286-7c8aa3f39e7f/full/!200,200/0/default.jpg",6777,8999,640.0,2019-06-25 21:33:33-04
218179,Photograph,1900-1920,cyanotype,Carnival Girls,43ce8d55-afed-4e58-8007-09ffc803c69f,https://api.nga.gov/iiif/43ce8d55-afed-4e58-8007-09ffc803c69f,"https://api.nga.gov/iiif/43ce8d55-afed-4e58-8007-09ffc803c69f/full/!200,200/0/default.jpg",4353,3465,640.0,2019-06-28 19:49:32-04
217016,Photograph,1900-1920,photogravure with ink on tissue paper overlay,"Carte photographique de la lune, planche X (Photographic Chart of the Moon, plate X)",0025f63e-b11f-4779-a715-32a50870b6d9,https://api.nga.gov/iiif/0025f63e-b11f-4779-a715-32a50870b6d9,"https://api.nga.gov/iiif/0025f63e-b11f-4779-a715-32a50870b6d9/full/!200,200/0/default.jpg",6811,8700,,2018-08-30 22:44:12-04
212342,Photograph,1900-1920,gelatin silver print,The Milky Way,79510f7b-d19e-446e-a4b0-cea3ad911784,https://api.nga.gov/iiif/79510f7b-d19e-446e-a4b0-cea3ad911784,"https://api.nga.gov/iiif/79510f7b-d19e-446e-a4b0-cea3ad911784/full/!200,200/0/default.jpg",7259,9074,,2018-10-25 12:58:05-04
222106,Photograph,1900-1920,albumen print,Cour du Dragon (Dragon Court),c01a0d4a-74c6-4358-b352-0a6b73c054a4,https://api.nga.gov/iiif/c01a0d4a-74c6-4358-b352-0a6b73c054a4,"https://api.nga.gov/iiif/c01a0d4a-74c6-4358-b352-0a6b73c054a4/full/!200,200/0/default.jpg",7095,8513,,2021-11-02 12:28:53-04
221098,Photograph,1900-1920,gum dichromate print,Cranes,a334cc88-4433-4856-9b6d-1f700580cf6a,https://api.nga.gov/iiif/a334cc88-4433-4856-9b6d-1f700580cf6a,"https://api.nga.gov/iiif/a334cc88-4433-4856-9b6d-1f700580cf6a/full/!200,200/0/default.jpg",7863,5368,,2020-11-17 17:02:04-05
223850,Photograph,1900-1920,gelatin silver print,"Mrs. Turner, Lenox, Massachusetts",8d591812-a25d-4e6c-bdc4-4054473eddca,https://api.nga.gov/iiif/8d591812-a25d-4e6c-bdc4-4054473eddca,"https://api.nga.gov/iiif/8d591812-a25d-4e6c-bdc4-4054473eddca/full/!200,200/0/default.jpg",8809,11246,640.0,2021-09-08 14:35:20-04
226871,Photograph,1900-1920,platinum print,Landscape with Haystacks,5b17cd09-1cb8-4c5d-ac76-90bc67f8fafa,https://api.nga.gov/iiif/5b17cd09-1cb8-4c5d-ac76-90bc67f8fafa,"https://api.nga.gov/iiif/5b17cd09-1cb8-4c5d-ac76-90bc67f8fafa/full/!200,200/0/default.jpg",7652,5531,640.0,2023-07-03 13:56:59-04
226902,Photograph,1900-1920,gelatin silver print,"Cedars, Diameter 12 Feet",72ff4f7c-7ab2-401d-94b8-ae482a51baa6,https://api.nga.gov/iiif/72ff4f7c-7ab2-401d-94b8-ae482a51baa6,"https://api.nga.gov/iiif/72ff4f7c-7ab2-401d-94b8-ae482a51baa6/full/!200,200/0/default.jpg",8726,6829,640.0,2023-07-03 13:05:16-04
226775,Photograph,1900-1920,gelatin silver print,"In Cold Water Canyon, Dells of the Wisconsin",78990a90-f426-4243-8056-596e99902050,https://api.nga.gov/iiif/78990a90-f426-4243-8056-596e99902050,"https://api.nga.gov/iiif/78990a90-f426-4243-8056-596e99902050/full/!200,200/0/default.jpg",7034,10424,640.0,2023-07-03 12:59:28-04
226776,Photograph,1900-1920,gelatin silver print,"At the Mouth of Cold Water Canyon, Dells of the Wisconsin",894f56df-c583-4459-b2f8-e5e448efe77c,https://api.nga.gov/iiif/894f56df-c583-4459-b2f8-e5e448efe77c,"https://api.nga.gov/iiif/894f56df-c583-4459-b2f8-e5e448efe77c/full/!200,200/0/default.jpg",9245,7072,640.0,2023-06-28 15:02:25-04
226831,Photograph,1900-1920,platinum print,"270 Pollock, Annisquam, Massachusetts",447c5a0b-1142-4ab8-ae5b-8972686853a9,https://api.nga.gov/iiif/447c5a0b-1142-4ab8-ae5b-8972686853a9,"https://api.nga.gov/iiif/447c5a0b-1142-4ab8-ae5b-8972686853a9/full/!200,200/0/default.jpg",7397,9351,640.0,2023-06-28 15:13:38-04
226849,Photograph,1900-1920,gelatin silver print,"Hood Canal, Washington",d726a975-df0c-4a6f-ac19-b1737a4c3f91,https://api.nga.gov/iiif/d726a975-df0c-4a6f-ac19-b1737a4c3f91,"https://api.nga.gov/iiif/d726a975-df0c-4a6f-ac19-b1737a4c3f91/full/!200,200/0/default.jpg",7131,9063,640.0,2023-06-23 09:56:23-04
226850,Photograph,1900-1920,gelatin silver print,Small Locomotive,33388c2a-45af-4c70-bed4-bf1f9d9e1860,https://api.nga.gov/iiif/33388c2a-45af-4c70-bed4-bf1f9d9e1860,"https://api.nga.gov/iiif/33388c2a-45af-4c70-bed4-bf1f9d9e1860/full/!200,200/0/default.jpg",8910,6796,640.0,2023-06-23 09:53:40-04
204625,Photograph,1900-1920,photogravure,The Swimming Lesson,ed0fb3a9-2eeb-467c-a44c-e7946911ad15,https://api.nga.gov/iiif/ed0fb3a9-2eeb-467c-a44c-e7946911ad15,"https://api.nga.gov/iiif/ed0fb3a9-2eeb-467c-a44c-e7946911ad15/full/!200,200/0/default.jpg",1536,986,,2014-11-11 15:31:42-05
35435,Photograph,1900-1920,platinum print processed with mercury,"First Steichen Exhibition, Main Room—Photo-Secession Gallery",943d558a-0e14-4d4e-9a8e-8dba58268d2f,https://api.nga.gov/iiif/943d558a-0e14-4d4e-9a8e-8dba58268d2f,"https://api.nga.gov/iiif/943d558a-0e14-4d4e-9a8e-8dba58268d2f/full/!200,200/0/default.jpg",6239,4262,,2014-02-05 16:24:07-05
106293,Photograph,1900-1920,albumen print,The Steps at Saint-Cloud,cc8caadc-ff10-47e3-a0e0-986119a58573,https://api.nga.gov/iiif/cc8caadc-ff10-47e3-a0e0-986119a58573,"https://api.nga.gov/iiif/cc8caadc-ff10-47e3-a0e0-986119a58573/full/!200,200/0/default.jpg",3403,4237,,2011-03-28 15:56:09-04
125740,Photograph,1900-1920,halftone,Cover Design,830cbe74-8845-4bbd-b301-470e479b9c51,https://api.nga.gov/iiif/830cbe74-8845-4bbd-b301-470e479b9c51,"https://api.nga.gov/iiif/830cbe74-8845-4bbd-b301-470e479b9c51/full/!200,200/0/default.jpg",3305,4845,640.0,2005-12-08 12:47:50-05
136549,Photograph,1900-1920,gelatin silver print,"Photographische Sternkarten (March 17, 1906)",59b57c45-6fb9-4e44-a2f6-674ff277fcad,https://api.nga.gov/iiif/59b57c45-6fb9-4e44-a2f6-674ff277fcad,"https://api.nga.gov/iiif/59b57c45-6fb9-4e44-a2f6-674ff277fcad/full/!200,200/0/default.jpg",3532,5000,,2011-03-29 16:03:30-04
136550,Photograph,1900-1920,gelatin silver print,"Photographische Sternkarten (March 2, 1906)",2e0c9d46-78be-4ce6-a811-aa94c0a4ab2d,https://api.nga.gov/iiif/2e0c9d46-78be-4ce6-a811-aa94c0a4ab2d,"https://api.nga.gov/iiif/2e0c9d46-78be-4ce6-a811-aa94c0a4ab2d/full/!200,200/0/default.jpg",3545,4990,,2011-03-29 16:05:56-04
217955,Photograph,1900-1920,photogravure,Henry James,4afd02b9-406e-40b8-873b-4b68bad0bce6,https://api.nga.gov/iiif/4afd02b9-406e-40b8-873b-4b68bad0bce6,"https://api.nga.gov/iiif/4afd02b9-406e-40b8-873b-4b68bad0bce6/full/!200,200/0/default.jpg",5123,6456,640.0,2019-06-25 23:19:56-04
204687,Photograph,1900-1920,photogravure,Snapshot—In the New York Central Yards,63503232-3b27-4f0d-8e90-e83c3be752a7,https://api.nga.gov/iiif/63503232-3b27-4f0d-8e90-e83c3be752a7,"https://api.nga.gov/iiif/63503232-3b27-4f0d-8e90-e83c3be752a7/full/!200,200/0/default.jpg",1252,1536,,2014-11-06 12:35:47-05
204688,Photograph,1900-1920,photogravure,Experiment 27,86161a80-36c5-4e65-b93a-5267826e853d,https://api.nga.gov/iiif/86161a80-36c5-4e65-b93a-5267826e853d,"https://api.nga.gov/iiif/86161a80-36c5-4e65-b93a-5267826e853d/full/!200,200/0/default.jpg",1178,1536,,2014-11-10 13:00:49-05
204689,Photograph,1900-1920,photogravure,Experiment 28,925503e2-5fab-4aec-ac3b-100ab2754fde,https://api.nga.gov/iiif/925503e2-5fab-4aec-ac3b-100ab2754fde,"https://api.nga.gov/iiif/925503e2-5fab-4aec-ac3b-100ab2754fde/full/!200,200/0/default.jpg",1181,1536,,2014-11-10 12:58:39-05
204690,Photograph,1900-1920,photogravure,Miss Mabel C.,2a2fbb52-3bef-45b6-ba65-a82af9655cd4,https://api.nga.gov/iiif/2a2fbb52-3bef-45b6-ba65-a82af9655cd4,"https://api.nga.gov/iiif/2a2fbb52-3bef-45b6-ba65-a82af9655cd4/full/!200,200/0/default.jpg",1066,1536,,2014-11-10 13:04:24-05
204691,Photograph,1900-1920,photogravure,Torso,c20506d3-719a-4d92-ba7c-813da35b09d4,https://api.nga.gov/iiif/c20506d3-719a-4d92-ba7c-813da35b09d4,"https://api.nga.gov/iiif/c20506d3-719a-4d92-ba7c-813da35b09d4/full/!200,200/0/default.jpg",1167,1536,,2014-11-10 13:07:32-05
204623,Photograph,1900-1920,photogravure,The Steerage,0f05c1bc-6c24-4aaf-b1f5-1a851430f637,https://api.nga.gov/iiif/0f05c1bc-6c24-4aaf-b1f5-1a851430f637,"https://api.nga.gov/iiif/0f05c1bc-6c24-4aaf-b1f5-1a851430f637/full/!200,200/0/default.jpg",1240,1536,,2014-11-10 13:09:29-05
35437,Photograph,1900-1920,Autochrome,Dr. Fritz Raab: Sunspots,4147e8c4-3466-4176-b8fb-028b8684ea67,https://api.nga.gov/iiif/4147e8c4-3466-4176-b8fb-028b8684ea67,"https://api.nga.gov/iiif/4147e8c4-3466-4176-b8fb-028b8684ea67/full/!200,200/0/default.jpg",5857,4184,,2015-07-22 11:20:04-04
35438,Photograph,1900-1920,gelatin silver print,"Clara Lauer, Kitty and Emmy Stieglitz",9fbfd9be-bb87-4003-966b-777fc6dfe442,https://api.nga.gov/iiif/9fbfd9be-bb87-4003-966b-777fc6dfe442,"https://api.nga.gov/iiif/9fbfd9be-bb87-4003-966b-777fc6dfe442/full/!200,200/0/default.jpg",5606,4256,,2014-01-14 12:14:38-05
35440,Photograph,1900-1920,Autochrome,Sophie Raab,da537133-fcd4-4b89-b892-a7557c5c8b91,https://api.nga.gov/iiif/da537133-fcd4-4b89-b892-a7557c5c8b91,"https://api.nga.gov/iiif/da537133-fcd4-4b89-b892-a7557c5c8b91/full/!200,200/0/default.jpg",3768,5148,,2015-07-22 17:35:57-04
35441,Photograph,1900-1920,Autochrome,Alfred and Kitty Stieglitz,e913d376-1fff-462f-9e63-c5cd43cd055d,https://api.nga.gov/iiif/e913d376-1fff-462f-9e63-c5cd43cd055d,"https://api.nga.gov/iiif/e913d376-1fff-462f-9e63-c5cd43cd055d/full/!200,200/0/default.jpg",5427,3755,,2015-07-20 15:03:38-04
35442,Photograph,1900-1920,gelatin silver print,The Steerage,935aec9d-2645-4da6-a0d8-2d1f157c542d,https://api.nga.gov/iiif/935aec9d-2645-4da6-a0d8-2d1f157c542d,"https://api.nga.gov/iiif/935aec9d-2645-4da6-a0d8-2d1f157c542d/full/!200,200/0/default.jpg",4381,5400,,2013-01-25 12:06:59-05
35443,Photograph,1900-1920,photogravure on cream moderately thick smooth wove Japanese paper,The Steerage,1c0319d3-b0c0-4e29-b1a2-cb1b193052fa,https://api.nga.gov/iiif/1c0319d3-b0c0-4e29-b1a2-cb1b193052fa,"https://api.nga.gov/iiif/1c0319d3-b0c0-4e29-b1a2-cb1b193052fa/full/!200,200/0/default.jpg",4037,4896,,2014-09-02 11:57:59-04
35444,Photograph,1900-1920,photogravure on thin beige slightly textured laid Japanese paper,The Steerage,bb4b9965-82fd-43b3-b8b4-c33651189e2b,https://api.nga.gov/iiif/bb4b9965-82fd-43b3-b8b4-c33651189e2b,"https://api.nga.gov/iiif/bb4b9965-82fd-43b3-b8b4-c33651189e2b/full/!200,200/0/default.jpg",4104,4930,,2014-09-02 10:35:32-04
35445,Photograph,1900-1920,photogravure on beige thin slightly textured laid Japanese paper,The Steerage,9de036b3-1b4b-4f6f-bf5d-138493ff758b,https://api.nga.gov/iiif/9de036b3-1b4b-4f6f-bf5d-138493ff758b,"https://api.nga.gov/iiif/9de036b3-1b4b-4f6f-bf5d-138493ff758b/full/!200,200/0/default.jpg",4279,5264,,2014-08-26 11:58:32-04
35446,Photograph,1900-1920,Autochrome,Self-Portrait,d57e3978-448d-4278-92a7-ad897b02f61f,https://api.nga.gov/iiif/d57e3978-448d-4278-92a7-ad897b02f61f,"https://api.nga.gov/iiif/d57e3978-448d-4278-92a7-ad897b02f61f/full/!200,200/0/default.jpg",3991,5760,,2015-07-16 17:03:46-04
35447,Photograph,1900-1920,Autochrome,Unknown Woman,d33ed0bd-c05e-4319-b811-510a2db99d5c,https://api.nga.gov/iiif/d33ed0bd-c05e-4319-b811-510a2db99d5c,"https://api.nga.gov/iiif/d33ed0bd-c05e-4319-b811-510a2db99d5c/full/!200,200/0/default.jpg",5408,3976,,2015-07-20 15:35:08-04
35448,Photograph,1900-1920,Autochrome,Emmeline Stieglitz,3d1d536a-ec21-44b9-91ad-7bd7b443a21a,https://api.nga.gov/iiif/3d1d536a-ec21-44b9-91ad-7bd7b443a21a,"https://api.nga.gov/iiif/3d1d536a-ec21-44b9-91ad-7bd7b443a21a/full/!200,200/0/default.jpg",3967,5664,,2015-07-20 16:03:15-04
35449,Photograph,1900-1920,Autochrome,Frank Eugene,5d03700e-a1ce-4182-b60e-e45699d842c5,https://api.nga.gov/iiif/5d03700e-a1ce-4182-b60e-e45699d842c5,"https://api.nga.gov/iiif/5d03700e-a1ce-4182-b60e-e45699d842c5/full/!200,200/0/default.jpg",3595,5225,,2015-07-20 16:38:15-04
35451,Photograph,1900-1920,Autochrome,Hedwig Stieglitz and Agnes Engelhard,4f9b1331-e2cb-4185-8617-e1e1caad72ae,https://api.nga.gov/iiif/4f9b1331-e2cb-4185-8617-e1e1caad72ae,"https://api.nga.gov/iiif/4f9b1331-e2cb-4185-8617-e1e1caad72ae/full/!200,200/0/default.jpg",4153,5880,,2015-07-22 10:38:11-04
35452,Photograph,1900-1920,Autochrome,Hedwig Stieglitz,5baa07dd-2cd4-4c04-a466-58b8c8889683,https://api.nga.gov/iiif/5baa07dd-2cd4-4c04-a466-58b8c8889683,"https://api.nga.gov/iiif/5baa07dd-2cd4-4c04-a466-58b8c8889683/full/!200,200/0/default.jpg",4279,5630,,2015-07-22 13:27:34-04
108742,Photograph,1900-1920,platinum print processed with mercury,Alfred Stieglitz,cb491379-a097-4f0c-850d-326171defbf6,https://api.nga.gov/iiif/cb491379-a097-4f0c-850d-326171defbf6,"https://api.nga.gov/iiif/cb491379-a097-4f0c-850d-326171defbf6/full/!200,200/0/default.jpg",3446,4422,640.0,2011-03-24 16:20:02-04
136317,Photograph,1900-1920,gelatin silver print,The Curiosity Shop,44b4b895-73fc-4393-a47a-9e459d0fecc3,https://api.nga.gov/iiif/44b4b895-73fc-4393-a47a-9e459d0fecc3,"https://api.nga.gov/iiif/44b4b895-73fc-4393-a47a-9e459d0fecc3/full/!200,200/0/default.jpg",3318,4649,640.0,2011-02-10 16:32:39-05
137857,Photograph,1900-1920,palladium print,Mrs. White - In the Studio,a0c584f3-d361-461d-9ba5-6e17e2bd6eaa,https://api.nga.gov/iiif/a0c584f3-d361-461d-9ba5-6e17e2bd6eaa,"https://api.nga.gov/iiif/a0c584f3-d361-461d-9ba5-6e17e2bd6eaa/full/!200,200/0/default.jpg",3645,4600,,2009-03-06 12:44:27-05
142949,Photograph,1900-1920,gum dichromate over platinum print,Rodin,d9aab296-b1f5-496b-9f05-c78db011ae57,https://api.nga.gov/iiif/d9aab296-b1f5-496b-9f05-c78db011ae57,"https://api.nga.gov/iiif/d9aab296-b1f5-496b-9f05-c78db011ae57/full/!200,200/0/default.jpg",3443,4925,640.0,2009-07-01 13:00:43-04
